Lot_Area,Overall_Qual,Overall_Cond,Mas_Vnr_Area,Exter_Qual,Bsmt_Qual,Bsmt_Exposure,BsmtFin_Type_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Screen_Porch,Pool_QC,Total_SF,Total_Baths,House_Age,Is_New,Neighborhood_Median_Sale_Price,MS_SubClass_Duplex_All_Styles_and_Ages,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_Split_Foyer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Floating_Village_Residential,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Alley_Gravel,Land_Contour_Bnk,Land_Contour_HLS,Land_Contour_Low,Lot_Config_CulDSac,Lot_Config_FR2,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Artery,Condition_1_Feedr,Condition_1_Norm,Condition_1_PosN,Bldg_Type_Duplex,Bldg_Type_OneFam,Bldg_Type_TwnhsE,House_Style_One_and_Half_Fin,Roof_Style_Gable,Roof_Style_Hip,Roof_Matl_CompShg,Exterior_1st_'Wd Sdng',Exterior_1st_AsbShng,Exterior_1st_BrkFace,Exterior_1st_HdBoard,Exterior_1st_Plywood,Exterior_2nd_'Wd Sdng',Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_Plywood,Exterior_2nd_VinylSd,Mas_Vnr_Type_None,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Central_Air_N,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Sale_Type_'WD ',Year_Sold,Mo_Sold,Sale_Price
0.10638718992315505,6,7,1.1090643538689173,2,3,1,5,0.03363281077457522,-0.19338419643245128,3,-1.5791892960780944,1.135262527973298,-0.15367867666045923,0,1,1,4,1,3,8,0,1,-0.07562421443333119,3,3,-0.3086812281678178,0,-0.6032170898911106,1.5,0.5260229908521505,0,-0.5098679598716088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2010,3,-0.12401099603546852
0.4632397542085079,5,5,-0.7906771779329439,2,3,1,3,-2.99507176538522,-0.12394721415158885,5,-1.3214498279734683,1.1486835277942005,0.04204710415906573,0,1,1,4,1,3,8,2,2,0.2528828186413285,3,3,-0.3086812281678178,0,-0.3788034405075964,1.5,0.5439405521004009,0,-0.5098679598716088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2010,3,-0.04759714860579146
0.013057116789094185,6,5,-0.7906771779329439,2,0,0,0,-2.99507176538522,-5.672228365895669,3,0.5687609417548809,1.0848493463605584,0.9058410225618237,0,2,0,4,2,3,8,0,2,0.3333956379937427,3,3,-0.3086812281678178,0,-0.789595147070264,2.0,0.3423874370240932,0,-0.5098679598716088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,2010,4,-0.9679697577260159
-0.0956000742032582,5,8,-0.7906771779329439,2,3,1,6,-0.10717218869681992,0.05832274640711455,5,-0.6448915856260168,-0.8609569958526236,-1.4373007377972282,1,1,0,3,1,3,8,1,1,0.005305139814551391,3,3,-0.3086812281678178,0,-0.9891914252377505,2.0,0.5952944720048271,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2010,4,-0.44709018458803834
-0.4949802725353793,5,8,-0.7906771779329439,2,3,1,5,0.17506475051856676,0.18572972557401504,5,-0.17197634702204048,-0.8609569958526236,-0.9679246790792622,1,1,1,3,1,3,8,0,1,-0.1725317382522421,3,3,-0.3086812281678178,0,-0.5006861271321988,2.5,0.6434027554663813,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2010,4,-0.6596966830215364
1.0860915007037917,6,6,1.3214610046786353,2,3,4,4,-0.10954727695832303,0.31187069954800245,5,0.9607430986186276,-0.8609569958526236,0.15631777628649296,1,2,0,3,1,3,8,2,2,0.22483782527011834,3,3,-0.3086812281678178,0,0.3442729642335747,3.0,0.4295064825302447,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2010,4,0.041063828327256156
0.3829699284727848,4,5,-0.7906771779329439,2,3,1,1,0.9923364232403347,0.6327804786964304,3,1.4874077382408422,-0.8609569958526236,0.6790409888895105,0,2,0,4,2,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,1.2131511338541598,2.0,0.5439405521004009,0,-0.5098679598716088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,2010,4,-0.4827662108445956
0.5317524900241452,5,4,-0.7906771779329439,2,3,2,4,-0.1726475805634766,0.18491942092037364,5,-0.17498407408004374,-0.8609569958526236,-0.9709098970569116,1,1,1,3,1,3,8,0,2,0.2867652660108499,3,3,-0.3086812281678178,0,-0.5037928885202261,2.5,0.5952944720048271,0,-0.5098679598716088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2010,4,-0.5742948571787614
0.5302292901331601,6,5,1.424901349089482,2,3,2,3,-0.0839856472671399,-0.1820330940224959,3,-1.53705573840548,1.1461315338648428,-0.0765885531704292,0,2,1,3,1,3,8,1,2,0.19246619953230495,3,3,-0.3086812281678178,0,-0.5350259165945468,2.5,0.3423874370240932,0,-0.5098679598716088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2010,4,-0.11007964063835422
-0.6599610242939234,5,8,-0.7906771779329439,2,3,1,1,0.5563897525538479,-0.05655140919243599,4,-1.0712868981906931,0.8140277513074102,-1.0281810607818211,0,1,0,2,1,3,8,0,0,-4.044683748045757,0,1,-0.3086812281678178,0,-0.9675911335726612,1.0,1.420728705243668,0,-0.5098679598716088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,2010,5,-1.3976888786138935
0.3820573529114578,4,3,0.8493771861930451,1,3,1,5,0.7528829425355265,0.6627446556874589,3,1.5986301846401163,-0.8609569958526236,0.789431074195217,2,2,0,4,2,3,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,1.3280124495718832,4.0,0.5614461786784585,0,-0.5098679598716088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,2010,5,-0.4917668939649878
0.4831090985637577,5,6,1.1964801090594912,2,4,1,5,-0.5898524577688504,0.4313125143321799,3,0.7395894392639418,-0.8609569958526236,-0.06318082415062415,1,1,1,3,1,3,5,1,2,0.31907425486452673,3,3,2.8224059839700244,0,0.4408343017181224,2.5,0.7173891818337906,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2010,5,-0.7682838253762266
-0.07914465987875614,5,5,-0.7906771779329439,2,3,1,5,-0.7221834327657997,0.07511112707749587,3,-0.5825756818786466,-0.8609569958526236,-1.3754511907563416,0,1,0,3,1,3,8,1,1,0.005305139814551391,3,3,-0.3086812281678178,0,-0.9248189930895995,1.0,0.5614461786784585,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2010,5,-0.69862895970767
-0.143661192310179,5,8,-0.7906771779329439,2,3,2,3,-0.1568086011342001,0.20177439486664847,5,-0.11242098626815426,-0.8609569958526236,-0.9088150158154937,1,1,0,3,1,4,8,1,1,-0.14636833836099053,3,3,-0.3086812281678178,0,-0.4391701024776826,2.0,0.5439405521004009,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2010,5,-0.18690381827608327
-0.24496291611664295,5,5,-0.7906771779329439,2,3,1,6,-0.5957443015080703,0.02957716923269718,5,-0.7515907757107331,-0.8609569958526236,-1.543201417712308,1,1,0,2,1,3,8,0,1,-0.12115309910456554,3,3,-0.3086812281678178,0,-1.0994135376175809,2.0,0.5439405521004009,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2010,5,-0.4693268156847502
-0.35017670176649224,5,5,-0.7906771779329439,2,4,3,6,-2.99507176538522,0.38592898247698104,3,0.6966099018075355,-0.8609569958526236,-0.10583871345095762,1,1,0,3,1,3,8,2,2,0.39737167388575895,3,3,-0.3086812281678178,0,0.33229729598469,2.0,0.3423874370240932,0,-0.5098679598716088,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2010,5,-0.0893298622417912
0.558135834850155,5,7,-0.7906771779329439,2,3,3,5,-0.14142657965873845,0.23983979490429325,3,0.15594928684153453,-0.8609569958526236,-0.642453159003399,1,1,0,3,1,4,6,0,2,0.37951275194595097,3,3,-0.3086812281678178,0,-0.2269330608080241,2.0,0.6587863336131531,0,-0.5098679598716088,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2010,6,-0.2843743322889201
-0.33014672436642034,5,5,-0.7906771779329439,2,3,1,5,-0.12647588714172456,0.18572972557401504,2,-0.17197634702204048,-0.8609569958526236,-0.9679246790792622,1,1,1,3,1,3,8,0,1,-0.05505529435963222,3,3,-0.3086812281678178,0,-0.5006861271321988,2.5,0.627701967892285,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2010,6,-0.5464758498384844
-0.2530146057930877,5,7,0.6891130868245874,2,3,2,4,-0.31982587980900373,0.02957716923269718,5,-0.6518927960693862,-0.8609569958526236,-1.4442495529249972,1,1,0,3,1,4,8,0,1,0.15352656101404705,3,3,-0.3086812281678178,0,-1.0475082993729072,2.0,0.578558386896289,0,-0.5098679598716088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2010,6,-0.45773861080075584
0.08421011979997207,4,4,-0.7906771779329439,2,2,1,1,0.4674395568926178,-0.19720211357030165,3,-1.168965769058984,-0.8609569958526236,-1.9574528805400744,0,1,0,2,1,3,8,0,2,0.19246619953230495,3,1,-0.3086812281678178,0,-1.7423928507867756,1.0,1.0538276881023867,0,-0.5098679598716088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2010,6,-1.6445346324013872
-0.2699803450788369,6,5,-0.7906771779329439,2,3,2,6,0.7481390817686175,0.2645402064078257,5,0.12055611542016112,-0.8609569958526236,-0.6775814567430396,0,1,1,3,1,4,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-0.1985282045079181,1.5,-1.7922627767045318,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,2006,1,-0.4294449016198931
0.2436690242305996,8,5,-0.7906771779329439,3,4,2,6,-0.4423503697936223,0.07140915877118627,5,-0.531577164474813,1.2452026216085887,0.9269877645533365,1,2,1,3,1,4,8,1,2,0.2895157220179359,3,3,-0.3086812281678178,0,0.4857664689262879,3.5,-0.2579922659498183,0,-0.4294449016198931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,2,0.6879085378143649
0.7624767814830683,6,5,-0.7906771779329439,2,4,1,1,0.7542979095748693,0.2563868758805499,5,0.09029219834955339,-0.8609569958526236,-0.70761888619425,0,1,1,3,1,4,8,0,0,-4.044683748045757,0,3,-0.3086812281678178,0,-0.22978732918676392,1.5,-1.7922627767045318,1,0.12923181809723588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,2006,3,-0.564986751954103
0.7624767814830683,6,5,-0.7906771779329439,3,4,1,1,0.7589875302453432,0.2638022440611803,5,0.1178169119516651,-0.8609569958526236,-0.6803001606948611,0,1,1,3,1,3,8,0,2,0.2586457042811585,3,3,-0.3086812281678178,0,-0.20135747928993886,1.5,-1.7922627767045318,1,-0.4294449016198931,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,2006,3,-0.37725816682376845
-0.29583537753093925,7,5,0.958034074981579,3,4,1,1,0.559113673844758,-0.052244263543251665,5,-0.8733206907666843,1.1627553290196675,0.339854986051518,0,2,1,3,1,4,8,0,2,0.20652454562801847,3,3,-0.3086812281678178,0,-0.08051823013089432,2.5,-1.7922627767045318,1,-0.4033515342218308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2006,3,0.26160071797882994
-0.2530146057930877,7,5,1.1792000543542516,3,4,1,1,0.6272480794499454,0.055491892285281584,5,-0.6553992835655932,1.1789046232924025,0.5316164660024606,0,2,1,3,1,4,8,0,2,0.22634239766998604,3,3,-0.3086812281678178,0,0.1912889081469382,2.5,-1.7922627767045318,1,-0.37725816682376845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2006,4,0.24963311878539232
0.04343331033869483,6,8,-0.7906771779329439,3,4,3,2,-2.99507176538522,0.40174786916113064,4,0.8456108050751894,-0.8609569958526236,0.04204710415906573,2,2,0,2,2,4,8,0,4,0.704911340575263,3,3,-0.3086812281678178,0,0.4408343017181224,4.0,-0.3105276619939572,0,-0.06381252401918806,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,4,0.7375710067445125
0.7624767814830683,6,5,-0.7906771779329439,2,4,1,5,-0.12402435899290216,0.2762605956963394,5,0.16406040955814574,-0.8609569958526236,-0.6344027379094641,1,1,1,3,1,4,8,0,2,0.37951275194595097,3,3,-0.3086812281678178,0,-0.1535935337274138,2.5,-1.4835168211086607,1,0.24963311878539232,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,2006,5,-0.12401099603546852
0.45850431120190854,6,5,0.9120243212328418,3,4,1,6,-1.014971249694583,0.37240783704936725,3,0.5209442779529624,-0.8609569958526236,-0.2801896995187577,1,2,0,3,1,4,8,1,2,0.13148759831522447,3,3,-0.3086812281678178,0,0.2150144641437041,3.0,0.03364148142822235,0,0.0628110613749619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2006,5,0.1957257197419773
-0.4172678776801219,6,5,-0.7906771779329439,3,4,1,6,0.6551954242311253,0.31812379565631765,4,0.3194502110215684,-0.8609569958526236,-0.4801758350268821,0,2,0,2,1,4,8,0,2,0.2586457042811585,3,3,-0.3086812281678178,0,0.006903150001292719,2.0,-0.20884868495382264,0,0.1957257197419773,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,6,-0.23515492156483375
-0.12987685650816824,6,5,-0.7906771779329439,2,4,1,1,0.6563287008173248,0.10147503879398202,5,-0.48471687005010833,1.215385118930048,0.7978923136051814,0,2,1,3,1,3,8,0,2,0.502958415102764,3,3,-0.3086812281678178,0,0.433865862795703,2.5,-0.5667382215456891,0,0.035857361853254395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,7,0.2893000994384546
-0.4233071328903401,6,5,-0.7906771779329439,3,4,1,5,0.16520332007974592,-0.07731631695937995,5,-0.9533254554782394,1.1781363541332084,0.3749087394002964,0,2,1,3,1,4,8,0,2,0.2586457042811585,3,3,-0.3086812281678178,0,-0.08734195303595989,2.5,-0.2579922659498183,0,0.1957257197419773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,7,0.13921285596121014
-0.4172678776801219,6,5,-0.7906771779329439,3,4,1,6,0.31323834806244466,0.43493625312208917,4,0.7530402039369156,-0.8609569958526236,-0.0498307216511142,1,2,0,2,1,4,8,0,2,0.33725085264042187,3,3,-0.3086812281678178,0,0.45472625401634176,3.0,-0.16268538650704162,0,0.1674692878515937,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,7,0.08422072500287461
0.03256056804634459,6,5,-0.7906771779329439,2,4,1,5,0.14786174503789204,-0.22838429029658336,5,-1.7091042964112766,1.1330415230584958,-0.22802464181157373,0,2,1,3,1,4,8,0,2,0.24121186223445792,3,3,-0.3086812281678178,0,-0.6991873285954106,2.5,-0.3669580088285589,0,0.13921285596121014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,7,-0.2514518925015585
-0.2530146057930877,5,5,-0.7906771779329439,2,3,1,4,-0.2029672243292577,-0.006263397378763154,4,-0.4059821572898815,-0.8609569958526236,-1.2001792481323894,1,1,0,3,1,3,8,0,1,-0.07330852356470514,3,3,-0.3086812281678178,0,-0.9801737481739985,2.0,0.5260229908521505,0,0.11171679048204237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,2006,7,-0.8007970581164864
0.1458923312427734,8,5,1.0580211622887046,3,4,1,6,0.196942955185656,-0.05979626987712181,5,-0.09770756112703093,1.1978696061878176,0.9204963952802644,0,2,1,3,1,4,8,1,2,0.23973913266073246,3,3,-0.3086812281678178,0,0.3274945725517303,2.5,-0.3105276619939572,0,0.08422072500287461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,2006,9,0.6315223735675601
0.42735367028700716,7,5,1.036172008986923,3,4,3,1,0.8679776744447838,0.4361407132229522,5,0.7575109757871958,-0.8609569958526236,-0.04539340794410323,0,2,0,3,1,4,8,0,2,0.42162832685798335,3,3,-0.3086812281678178,0,0.45934366329751536,2.0,-1.7922627767045318,1,0.11171679048204237,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2006,10,0.28667549964151817
0.10764692997819969,6,5,-0.7906771779329439,3,4,1,5,-0.6652540614213767,0.0018338742434775403,5,-0.824799722509982,1.2123055617778027,0.6133850708593463,1,2,1,3,1,4,8,0,2,0.22634239766998604,3,3,3.4066976162194496,0,0.1787314434688246,3.5,-0.2579922659498183,0,0.13921285596121014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2006,10,0.9866838139547583
0.006439095498035739,4,4,-0.7906771779329439,2,3,1,3,-2.99507176538522,0.19858979456595094,3,-0.12424173597049022,-0.8609569958526236,-0.9205473019705191,1,1,0,2,1,3,8,0,1,0.09796673290439471,3,3,-0.3086812281678178,0,-0.4513799671527378,2.0,0.5076736398450767,0,0.1674692878515937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2006,11,-1.0799836976537454
0.6150600511700568,6,4,1.2930156124121654,3,4,1,5,0.08063409766995833,0.0334670120134903,5,0.5568750947180894,1.3159917816488298,1.8270403664068415,0,2,1,4,1,5,8,1,2,0.2895157220179359,3,3,3.210366748032394,0,1.1120136753273724,2.5,-0.11916147101231704,0,0.13921285596121014,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2006,11,0.5621019896689929
0.4737223198204729,7,6,1.4385955699242505,3,4,3,6,0.18199861198939798,-0.027896301244835005,4,0.20963053033733925,1.1834740875426022,1.0337487109994747,0,2,1,3,1,4,8,1,2,0.37830570140245706,3,3,-0.3086812281678178,0,0.4466298756390464,2.5,-0.07799137878072716,0,0.1674692878515937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2007,1,0.7808867562862128
